haustið	h 9i s t I D
guggin	k Y c I n
hatur	h a: t Y r
verðbólgunnar	v E r D p ou l k Y n a r
sérstakur	s j E r_0 s t a k Y r
listræn	l I s t r ai n
sprengingin	s p r ei J c i J c I n
skjal	s c a: l
óreganó	ou: r E k a n ou
arnór	a r t n ou r
landbúnaðarvara	l a n t p u n a D a r v a r a
fjármálin	f j au r m au l I n
nielsen	n i l s E n
partíið	p_h a r_0 t i I D
fyrrakvöld	f I r a k_h v 9 l t
unna	Y n a
útilokar	u: t I l O k a r
megingíganna	m ei j I n c i G a n a
hirtur	h I r_0 t Y r
kartöflubollur	k_h a r_0 t 9 p l Y p O l Y r
tjúll	t_h j u l
þingmönnum	T i N k m 9 n Y m
ævistarf	ai: v I s t a r v
orsakir	O r_0 s a c I r
rimma	r I m a
keilu	c_h ei: l Y
slasa	s t l a: s a
markússon	m a r_0 k u s O n
sellunnar	s E l Y n a r
brum	p r Y: m
áhættan	au: h ai h t a n
evrópski	E v r ou p s c I
leiktíð	l ei: k t_h i D
ritar	r I: t a r
næstsíðustu	n ai s t s i D Y s t Y
gana	k a: n a
drjúgan	t r j u: G a n
lagalega	l a: G a l E G a
veigamiklar	v ei: G a m I h k l a r
sense	s E n s
aðlögun	a D l 9 G Y n
andrésar	a n t r j E s a r
búllurnar	p u l Y r t n a r
hamrarnir	h a m r a r t n I r
heppilegt	h E h p I l E x t
hárlubbann	h au r l Y p a n
sogndal	s O N t a l
málningu	m au l i N k Y
freistast	f r ei s t a s t
sauber	s au: p E r
breyti	p r ei: t I
hverfur	k_h v E r v Y r
vandræðum	v a n t r ai D Y m
rafrænt	r a v r ai n_0 t
sérfræðingarnir	s j E r_0 f r ai D i N k a r t n I r
chi	t s j i:
litlum	l I h t l Y m
orðasafnsskrárnar	O r D a s a p n_0 s k r au r t n a r
ver	v E: r
framlengdu	f r a m l ei N t Y
miklar	m I h k l a r
smelltu	s m E l_0 t Y
elfa	E l v a
angóraull	a N k ou r a Y t l_0
tölvunarfræði	t_h 9 l v Y n a r_0 f r ai D I
bridge	p r I t s
listans	l I s t a n s
miðaldrakreppu	m I: D a l t r a k_h r E h p Y
þáttaröð	T au h t a r 9 D
örmerki	9 r m E r_0 c I
viðræðum	v I D r ai D Y m
járntjaldið	j au r t n_0 t_h j a l t I D
hverfisgarðarnir	k_h v E r v I s k a r D a r t n I r
rithöfundarins	r I: t h 9 v Y n t a r I n s
spurð	s p Y r D
bítlarnir	p i h t l a r t n I r
faginu	f ai j I n Y
fyrirvara	f I: r I r v a r a
niðurfellingu	n I: D Y r_0 f E t l i N k Y
alin	a: l I n
parketgólfið	p_h a r_0 c E t k ou l v I D
eggja	E c a
afmælisins	a v m ai l I s I n s
jafngildi	j a p n_0 c I l t I
nokkurskonar	n O h k Y r_0 s k O n a r
úrslitaleikur	u r_0 s t l I t a l ei k Y r
mánaðarins	m au: n a D a r I n s
þungan	T u N k a n
heimssýningunni	h ei m s i n i N k Y n I
aukaverkanir	9i: k a v E r_0 k a n I r
hringir	r_0 i J c I r
reisugilli	r ei: s Y c I l I
dæmið	t ai: m I D
kínarúllur	c_h i: n a r u l Y r
mældust	m ai l t Y s t
sagnfræði	s a k n_0 f r ai D I
ágætan	au: c ai t a n
síma	s i: m a
önd	9 n t
bókaútgáfu	p ou: k a u t k au v Y
geta	c E: t a
heimsóknirnar	h ei m s ou h k n I r t n a r
þúfur	T u: v Y r
danger	t ei n t s j E r
endurheimtur	E n t Y r_0 h ei m_0 t Y r
látinn	l au: t I n
pistli	p_h I s t l I
vakinn	v a: c I n
umhyggja	Y m h I c a
ríkisútgjalda	r i: c I s u t c a l t a
couple	k_h 9 h p u l
sjóndeildarhringinn	s j ou n t ei l t a r_0 i J c I n
öruggri	9 r Y k r I
þjóðum	T j ou: D Y m
fígúratífar	f i: k u r a t_h i v a r
höndina	h 9 n t I n a
höggs	h 9 k s
sunds	s Y n t s
blaðamannapassa	p l a: D a m a n a p_h a s a
afhentan	a f h E n_0 t a n
klúðrað	k_h l u D r a D
knúti	k_h n u: t I
innistæður	I n I s t ai D Y r
fjörtíu	f j 9 r_0 t_h i j Y
tilbúnar	t_h I l p u n a r
fjarlægðinni	f j a r l ai G D I n I
frumkvöðlum	f r Y m k_h v 9 D l Y m
bókhaldið	p ou: k h a l t I D
íbúð	i: p u D
jakkafötum	j a h k a f 9 t Y m
borgarbyggð	p O r k a r p I G D
landsliðsmenn	l a n t s t l I D s m E n
einkarekin	ei N_0 k a r E c I n
frökkum	f r 9 h k Y m
pirlo	p_h I r l ou
elegía	E: l E c i a
dýrafræði	t i: r a f r ai D I
tæknifrjóvgun	t_h ai h k n I f r j ou v k Y n
innvirðulega	I n v I r D Y l E G a
bæjarfulltrúa	p ai j a r_0 f Y t l_0 t_h r u a
óþekktum	ou: T E x t Y m
straumi	s t r 9i: m I
hjörts	C 9 r_0 t s
falleg	f a t l E G
hrollur	r_0 O t l Y r
framtak	f r a m t_h a k
stjórnmálaflokkar	s t j ou r t n m au l a f l O h k a r
dvala	t v a: l a
umferðinni	Y m f E r D I n I
fjölskyldan	f j 9 l s c I l t a n
leyfilegt	l ei: v I l E x t
rannsóknum	r a n s ou h k n Y m
mótlæti	m ou t l ai t I
neitun	n ei: t Y n
októberkvöld	O x t ou p E r_0 k_h v 9 l t
læknadeild	l ai h k n a t ei l t
drykkjum	t r I h c Y m
beittur	p ei h t Y r
burstar	p Y r_0 s t a r
plokka	p_h l O h k a
hjólsins	C ou l s I n s
alvarlegs	a l v a r l E x s
villeneuve	v I l E n Y v
plan	p_h l a: n
child	t s j ai: l t
kvenfólk	k_h v E n f ou l_0 k
smallaði	s m a l a D I
tilurð	t_h I: l Y r D
verðhjöðnun	v E r T C 9 D n Y n
fjörur	f j 9: r Y r
tilverunni	t_h I l v E r Y n I
helgar	h E l k a r
framleiddar	f r a m l ei t a r
berserksgang	p E r_0 s E r_0 k s k au N k
spurningakeppni	s p Y r t n i N k a c_h E h p n I
áratuga	au: r a t_h Y G a
per	p_h E: r
árnesinga	au r n E s i N k a
ferðunum	f E r D O n Y m
pollrólegasts	p_h O t l r ou l E G a s t s
eftirlitshlutverki	E f t I r l I t s l_0 Y t v E r_0 c I
eldast	E l t a s t
sofnaði	s O p n a D I
meðaltekjur	m E: D a l t_h E c Y r
path	p_h a T
byrjar	p I r j a r
kenning	c_h E n i N k
böllurinn	p 9 t l Y r I n
vinnumarkaðarins	v I n Y m a r_0 k a D a r I n s
ættleiða	ai h t l ei D a
leyndi	l ei n t I
litlir	l I h t l I r
valentine	v a l E n t_h ai n
erfidrykkjuna	E r v I t r I h c Y n a
götunum	k 9: t O n Y m
skemmt	s c E m_0 t
grillmat	k r I l m a t
tiltölulega	t_h I l t_h 9 l Y l E G a
hrufla	r_0 Y p l a
mjólkurkýr	m j ou l_0 k Y r_0 c_h i r
félagslegum	f j E: l a x s t l E G Y m
hlynntur	l_0 I n_0 t Y r
óðins	ou: D I n s
loforð	l O: v O r D
utanrrh	Y: t a n r i k I s r au T h E r a
walter	v O l_0 t E r
blæðingar	p l ai: D i N k a r
þormóðsson	T O r m ou D s O n
ísnum	i s t n Y m
krafist	k_h r a: v I s t
námsárangur	n au m s au r au N k Y r
persónuna	p_h E r_0 s ou n Y n a
lendi	l E n t I
lokadegi	l O: k a t ei j I
gallajakkinn	k a l a j a h c I n
snarbratta	s t n a: r p r a h t a
varnarmálum	v a r t n a r m au l Y m
eignarrétt	ei k n a r j E h t
voruð	v O: r Y D
vænti	v ai n_0 t I
útgerðarmanna	u: t c E r D a r m a n a
magnaða	m a k n a D a
fertugur	f E r_0 t Y G Y r
lyfjarannsóknir	l I v j a r a n s ou h k n I r
kápa	k_h au: p a
margur	m a r k Y r
grafarvoginum	k r a: v a r v Oi j I n Y m
raised	r ei s t
kallar	k_h a t l a r
nancy	n a n s i
tilhugsunin	t_h I l h Y k s Y n I n
hvorri	k_h v O r I
hillingum	h I t l i N k Y m
þykkur	T I h k Y r
party	p_h a r_0 t i
prestssetrinu	p_h r E s t s E t r I n Y
vote	v ou: t
gengisbreytinga	c ei J c I s p r ei t i N k a
ringlaðir	r i N l a D I r
manstu	m a n s t Y
tíðkaðist	t_h i T k a D I s t
millitíð	m I t l I t_h i D
healthy	h E l T i
hverra	k_h v E r a
viðarsson	v I: D a r_0 s O n
abstraktsins	a p s t r a x t s I n s
ræðumanni	r ai: D Y m a n I
slasast	s t l a: s a s t
launamenn	l 9i: n a m E n
rakna	r a h k n a
sterki	s t E r_0 c I
versti	v E r_0 s t I
tel	t_h E: l
aðgangseyri	a D k au N s ei r I
plasti	p_h l a s t I
kópavogsbæjar	k_h ou: p a v O x s p ai j a r
erindið	E: r I n t I D
stöðunnar	s t 9: D Y n a r
viðskiptamanna	v I D s c I f t a m a n a
hipphoppinu	h I h p h O h p I n Y
fjölgun	f j 9 l k Y n
álfhólsvegi	au l f h ou l s v ei j I
tógóski	t_h ou: k ou s c I
hljóðin	l_0 j ou: D I n
borgaryfirvöldum	p O r k a r I v I r v 9 l t Y m
leður	l E: D Y r
mismun	m I: s m Y n
konseptum	k_h O n s E f t Y m
lárusar	l au: r Y s a r
viðburðir	v I D p Y r D I r
enduðu	E n t Y D Y
spori	s p O: r I
animals	a: n I m a l s
heimtingu	h ei m_0 t i N k Y
knútur	k_h n u: t Y r
einstakan	ei n s t a k a n
tilkynningum	t_h I l c_h I n i N k Y m
aðildarfélögum	a: D I l t a r_0 f j E l 9 G Y m
bollalagðirðu	p O t l a l a G D I r D Y
fylkismenn	f I l_0 c I s m E n
elsta	E l s t a
álkuna	au l_0 k Y n a
tilkynningunni	t_h I l c_h I n i N k Y n I
mac	m a k
verklagi	v E r_0 k l ai j I
upprúllað	Y h p r u l a D
lánskjör	l au n s c_h 9 r
liðsfélögum	l I D s f j E l 9 G Y m
handanna	h a n t a n a
alexandra	a: l E k s a n t r a
stjórnmálaflokka	s t j ou r t n m au l a f l O h k a
kringluna	k_h r i N l Y n a
ru	r u
bátsins	p au t s I n s
ágæti	au: c ai t I
vítaspyrnu	v i: t a s p I r t n Y
mosfellskirkju	m O: s f E l s c_h I r_0 c Y
hallarbúning	h a t l a r p u n i N k
ljósinu	l j ou: s I n Y
feitir	f ei: t I r
útivelli	u: t I v E t l I
skinn	s c I n
gerum	c E: r Y m
straumur	s t r 9i: m Y r
ákæruliðum	au: c_h ai r Y l I D Y m
ofdekraðra	O v t E k r a D r a
æsku	ai s k Y
snæfellsbær	s t n ai: f E l s p ai r
heart	h a r_0 t
vinni	v I n I
fitbit	f I h t p I h t
fjölgi	f j 9 l c I
systranna	s I s t r a n a
norðuráli	n O r D Y r au l I
direct	t I r E x t
bókasöfnum	p ou: k a s 9 p n Y m
karlar	k_h a r t l a r
smyglað	s m I k l a D
sinnar	s I n a r
hvítan	k_h v i: t a n
réðist	r j E: D I s t
wright	r ai: t
sígaretta	s i: k a r E h t a
úrslitakeppninnar	u r_0 s t l I t a c_h E h p n I n a r
feril	f E: r I l
bók	p ou: k
rukka	r Y h k a
heiminum	h ei: m I n Y m
skyndisókn	s c I n t I s ou h k n_0
þekktist	T E x t I s t
sjúkdómseinkenni	s j u k t ou m s ei J c_h E n I
matvælaöryggi	m a: t v ai l a 9 r I c I
melkorku	m E l k_h O r_0 k Y
hvalfjarðargöng	k_h v a l f j a r D a r k 9i N k
elísa	E: l i s a
dómkirkjutorgið	t ou m c_h I r_0 c Y t_h O r c I D
mildur	m I l t Y r
verður	v E r D Y r
langholtskirkja	l au N k h O l_0 t s c_h I r_0 c a
skæringsdóttir	s c ai: r i N s t ou h t I r
starfsár	s t a r f s au r
auglýsingarnar	9i G l i s i N k a r t n a r
frakkland	f r a h k l a n t
prógramm	p_h r ou k r a m
einstaklingi	ei n s t a h k l i J c I
spáin	s p au: I n
beck	p E h k
eiríkssonar	ei: r i k s O n a r
nóv	n ou: v E m p E r
indussléttunum	I n t Y s t l j E h t O n Y m
hafnarbakkanum	h a p n a r p a h k a n Y m
dagbjartsdóttir	t a G p j a r_0 t s t ou h t I r
loftið	l O f t I D
úr	u: r
kristalshöndlarinn	k_h r I s t a l s h 9 n t l a r I n
eigu	ei: G Y
kenndur	c_h E n t Y r
hardy	h a r t i
fullkomnun	f Y t l_0 k_h O m n Y n
heimsókna	h ei m s ou h k n a
skilningsríkur	s c I l n i N s r i k Y r
rashford	r a s f O r t
vinnustofa	v I n Y s t O v a
draw	t r O:
sambærilegur	s a m p ai r I l E G Y r
tímana	t_h i: m a n a
fimmtudagskvöld	f I m_0 t Y t a x s k_h v 9 l t
obbinn	O p I n
drykkjubræðra	t r I h c Y p r ai D r a
gústafsson	k u s t a f s O n
pallettunni	p_h a l E h t Y n I
fáránlega	f au: r au n l E G a
eplis	E h p l I s
steingrímsdóttir	s t ei N k r i m s t ou h t I r
hliðstæður	l_0 I D s t ai D Y r
fógetar	f ou: c E t a r
sófaborð	s ou: f a p O r D
teikningar	t_h ei h k n i N k a r
tryggingarbréf	t_h r I c i N k a r p r j E v
sýklalyf	s i h k l a l I v
tindastóli	t_h I n t a s t ou l I
landsvísa	l a n t s v i s a
grimsby	k r I m s p i
brynjúlfsson	p r I n j u l f s O n
chef	s j E f
framleiddum	f r a m l ei t Y m
stjórnarráðið	s t j ou r t n a r au D I D
hver	k_h v E r
æfingum	ai: v i N k Y m
mollhljómarnir	m O l l_0 j ou m a r t n I r
listakona	l I s t a k_h O n a
hjörtur	C 9 r_0 t Y r
teiti	t_h ei: t I
sparisjóðum	s p a: r I s j ou D Y m
stórskrítinn	s t ou r_0 s k r i t I n
hlýlegu	l_0 i: l E G Y
starfsmaður	s t a r f s m a D Y r
einangrunar	ei: n au N k r Y n a r
tugmilljónir	t_h Y G m I l j ou n I r
þráði	T r au: D I
þjónn	T j ou t n_0
menntunar	m E n_0 t Y n a r
framselt	f r a m s E l_0 t
fígúratífari	f i: k u r a t_h i v a r I
styrkur	s t I r_0 k Y r
einhuga	ei n h Y G a
lánastofnanir	l au: n a s t O p n a n I r
forsaga	f O r_0 s a G a
skelfingu	s c E l v i N k Y
óskaplega	ou: s k a p l E G a
rúmföt	r u m f 9 t
heilbrigðiseftirlit	h ei l p r I G D I s E f t I r l I t
sveinsdóttur	s v ei n s t ou h t Y r
buyers	p ai j E r_0 s
lillabláu	l I l a p l au Y
metið	m E: t I D
bankakerfisins	p au N_0 k a c_h E r v I s I n s
crisis	k_h r ai: s I s
hasselbaink	h a s E l p ai N k
neins	n ei n s
fara	f a: r a
þjóðhagsspá	T j ou T h a x s p au
hargreaves	h a r k r i v s
laugardagurinn	l 9i: G a r t a G Y r I n
lífsgæði	l i f s c ai D I
frásögur	f r au: s 9 G Y r
örorkulífeyrisþega	9: r O r_0 k Y l i v ei r I s T E G a
kona	k_h O: n a
frammámanna	f r a m au m a n a
laununum	l 9i: n O n Y m
hljóðvillunnar	l_0 j ou D v I t l Y n a r
kattasandur	k_h a h t a s a n t Y r
bíbopp	p i: p O h p
einkafyrirtæki	ei N_0 k a f I r I r_0 t_h ai c_h I
elva	E l v a
kjólana	c_h ou: l a n a
dublin	t 9 p l I n
útvarps	u: t v a r_0 p s
the	D E
ríó	r i: ou
íslendingar	i s t l E n t i N k a r
stjórnvöld	s t j ou r t n v 9 l t
guðirnir	k v Y: D I r t n I r
sveitarstjórnarkosningunum	s v ei: t a r_0 s t j ou r t n a r_0 k_h O s t n i N k O n Y m
landslagsmálverkið	l a n t s t l a x s m au l v E r_0 c I D
current	k_h 9 r E n_0 t
tilþrif	t_h I l T r I v
ride	r ai: t
lesandann	l E: s a n t a n
ólíkum	ou: l i k Y m
ákvörðunarvald	au: k_h v 9 r D Y n a r v a l t
milljónamæringinn	m I l j ou n a m ai r i J c I n
sígarettuna	s i: k a r E h t Y n a
jeppi	j E h p I
vætti	v ai h t I
kúlur	k_h u: l Y r
milliliðalaust	m I t l I l I D a l 9i s t
skynsamlegast	s c I n s a m l E G a s t
aðventu	a D v E n_0 t Y
spyrja	s p I r j a
kaupfélag	k_h 9i p f j E l a G
óútreiknanleg	ou: u t r ei h k n a n l E G
brugðist	p r Y G D I s t
us	9 s
styðja	s t I D j a
unglingurinn	u N l i N k Y r I n
sjötugsaldri	s j 9: t Y x s a l t r I
strandgötu	s t r a n t k 9 t Y
svæðum	s v ai: D Y m
landsdóm	l a n t s t ou m
gengistryggðra	c ei J c I s t r I G D r a
byggðin	p I G D I n
víðsvegar	v i D s v E G a r
útfærslan	u: t f ai r_0 s t l a n
ballans	p a l a n s
vallónar	v a l ou n a r
hveiti	k_h v ei: t I
græddi	k r ai t I
tryllast	t_h r I t l a s t
vegg	v E k
þrauka	T r 9i: k a
dimitar	t I: m I t a r
hamslausri	h a m s t l 9i s r I
einar	ei: n a r
bak	p a: k
mallakútarnir	m a l a k_h u t a r t n I r
þyki	T I: c I
fault	f O l_0 t
real	r E a: l
eftirnafn	E f t I r n a p n_0
handavinnu	h a n t a v I n Y
landsliðsfyrirliði	l a n t s t l I D s f I r I r l I D I
sprelligosann	s p r E l I k O s a n
júpíter	j u: p i t E r
margan	m a r k a n
markvörslu	m a r_0 k v 9 r_0 s t l Y
charlotte	s j a r l O h t
sófar	s ou: f a r
kirkjutúns	c_h I r_0 c Y t_h u n s
matarstellið	m a: t a r_0 s t E l I D
guðnýju	k v Y D n i j Y
hallgerður	h a t l_0 c E r D Y r
starfað	s t a r v a D
sætar	s ai: t a r
minnkandi	m I N_0 k a n t I
diouf	t s j u f
hlífðargallann	l_0 i v D a r k a l a n
hvíldardeginum	k_h v i l t a r t ei j I n Y m
johansen	j ou: h a n s E n
vitnum	v I h t n Y m
teller	t_h E l E r
markmiðið	m a r_0 k m I D I D
tilrauna	t_h I l r 9i n a
guðný	k v Y D n i
mælt	m ai l_0 t
milljarðarnir	m I l j a r D a r t n I r
delinn	t E: l I n
flutningnum	f l Y h t n i N k n Y m
morthens	m O r_0 t E n s
sólrún	s ou l r u n
boðinn	p O: D I n
eignarhaldi	ei k n a r_0 h a l t I
skrítin	s k r i: t I n
hlunnindaráðunautur	l_0 Y n I n t a r au D Y n 9i t Y r
bréfritarinn	p r j E v r I t a r I n
hörður	h 9 r D Y r
egóa	E: k ou a
sjúklingatryggingin	s j u h k l i N k a t_h r I c i J c I n
þjálfarar	T j au l v a r a r
málmur	m au l m Y r
bankastjóri	p au N_0 k a s t j ou r I
beinmergs	p ei n m E r k s
ástríðunum	au s t r i D O n Y m
framgangi	f r a m k au J c I
efling	E p l i N k
hjólað	C ou: l a D
minningarplagg	m I n i N k a r_0 p_h l a k
slíku	s t l i: k Y
orlofsins	O r l O f s I n s
lífi	l i: v I
botnlangi	p O h t n l au J c I
lífverur	l i v v E r Y r
tindastóls	t_h I n t a s t ou l s
valkostur	v a l k_h O s t Y r
kerfinu	c_h E r v I n Y
förðun	f 9 r D Y n
flísgallanna	f l i: s k a l a n a
fræðsluþættir	f r ai D s t l Y T ai h t I r
mánuði	m au: n Y D I
bóndans	p ou n t a n s
students	s t u t E n_0 t s
erfa	E r v a
lánastofnana	l au: n a s t O p n a n a
hrottaskap	r_0 O h t a s k a p
uppsagnarfresti	Y h p s a k n a r_0 f r E s t I
stundinni	s t Y n t I n I
dansaði	t a n s a D I
fastra	f a s t r a
kveðjurnar	k_h v E D j Y r t n a r
egypsk	E: c I f s k
sporum	s p O: r Y m
stop	s t O p
ríkisskattstjóri	r i: c I s k a h t s t j ou r I
noona	n u: n a
bakstur	p a k s t Y r
then	D E n
bestum	p E s t Y m
fatlað	f a h t l a D
felum	f E: l Y m
verkefnunum	v E r_0 k E p n O n Y m
meaning	m i: n i N
dawn	t O: n
kistlum	c_h I s t l Y m
skuldabréfinu	s k Y l t a p r j E v I n Y
framlengdi	f r a m l ei N t I
brandon	p r a n t O n
vigdísar	v I G t i s a r
ólögmætri	ou: l 9 G m ai t r I
alþjóðlegum	a l T j ou D l E G Y m
bíða	p i: D a
fjárlaga	f j au r l a G a
dýralæknar	t i: r a l ai h k n a r
baða	p a: D a
barnaherbergi	p a r t n a h E r_0 p E r c I
pillaðar	p_h I l a D a r
minnstur	m I n s t Y r
been	p I n
blekkti	p l E x t I
kapteina	k_h a f t ei n a
útfærslur	u: t f ai r_0 s t l Y r
kyrkt	c_h I r_0 t
tólf	t_h ou l f
vein	v ei: n
rúllukragapeysum	r u l Y k_h r a G a p_h ei s Y m
glerveggjum	k l E r v E c Y m
hömlur	h 9 m l Y r
styrki	s t I r_0 c I
santander	s a n_0 t a n t E r
málað	m au: l a D
athyglisverðu	a: t h I k l I s v E r D Y
vináttu	v I: n au h t Y
heimkomuna	h ei m k_h O m Y n a
skrifaðir	s k r I: v a D I r
grafíkurinnar	k r a: f i k Y r I n a r
sáttmálanum	s au h t m au l a n Y m
sjálfsmorð	s j au l f s m O r D
kveðjustund	k_h v E D j Y s t Y n t
atvinnulífinu	a: t v I n Y l i v I n Y
fórst	f ou r_0 s t
flóðið	f l ou: D I D
framkvæmdaáætlun	f r a m k_h v ai m t a au ai h t l Y n
hafnfirðingar	h a p n_0 f I r D i N k a r
fjölmiðlanna	f j 9 l m I D l a n a
stappfull	s t a h p f Y t l_0
takmarkanir	t_h a k m a r_0 k a n I r
aflaheimild	a p l a h ei m I l t
parliament	p_h a r l a m E n_0 t
embættisins	E m p ai h t I s I n s
vitundar	v I: t Y n t a r
meiðsli	m ei D s t l I
landfræðilega	l a n t f r ai D I l E G a
eiturlyf	ei: t Y r l I f
verkalýðshreyfinguna	v E r_0 k a l i D s r_0 ei v i N k Y n a
forgjöf	f O r c 9 v
herskipin	h E r_0 s c I p I n
bænahópur	p ai: n a h ou p Y r
innfyrir	I n f I r I r
drykkjan	t r I h c a n
einkennilegar	ei J c_h E n I l E G a r
klappað	k_h l a h p a D
eldveggur	E l t v E k Y r
bjó	p j ou:
át	au: t
byrjunarliðin	p I r j Y n a r l I D I n
gítarleikari	c i: t a r l ei k a r I
reykjavíkur	r ei: c a v i k Y r
einhvers	ei N_0 k v E r_0 s
meginreglu	m ei j I n r E k l Y
útlendingar	u: t l E n t i N k a r
rúnnaðri	r u n a D r I
mæðgurnar	m ai D k Y r t n a r
brandari	p r a n t a r I
bekkjarkennara	p E h c a r_0 c_h E n a r a
drukknandi	t r Y h k n a n t I
undantekningartilvikum	Y n t a n t_h E h k n i N k a r_0 t_h I l v I k Y m
boko	p ou: k ou
beygju	p ei j Y
skipulagsmál	s c I: p Y l a x s m au l
samlegðaráhrif	s a m l E G D a r au r_0 I v
eignarland	ei k n a r l a n t
levels	l E v E l s
krafna	k_h r a p n a
áskorunum	au: s k O r O n Y m
tölvubréfi	t_h 9 l v Y p r j E v I
ársalur	au r_0 s a l Y r
varhugavert	v a r_0 h Y G a v E r_0 t
fógetabók	f ou: c E t a p ou k
marin	m a: r I n
eiginlegu	ei j I n l E G Y
sannað	s a n a D
lærlingar	l ai r l i N k a r
lækningu	l ai h k n i N k Y
rífast	r i: v a s t
póstinn	p_h ou s t I n
líbíu	l i: p i j Y
brýnasta	p r i: n a s t a
not	n O: t
rann	r a n
jól	j ou: l
ap	a: p_h j E
hjalla	C a t l a
greiðslu	k r ei D s t l Y
plötunum	p_h l 9: t O n Y m
verkalýðsfélagsins	v E r_0 k a l i D s f j E l a x s I n s
snerust	s t n j E: r Y s t
taílands	t_h ai: l a n t s
hálffull	h au l f Y t l_0
alt	a l_0 t
klístrað	k_h l i s t r a D
þrengri	T r ei N k r I
akstursklúbbi	a k s t Y r_0 s k_h l u p I
mats	m a: t s
fasteignamati	f a s t ei k n a m a t I
meginskuldbinding	m ei j I n s k Y l t p I n t i N k
djákna	t j au h k n a
landamerkjum	l a n t a m E r_0 c Y m
húsum	h u: s Y m
áritað	au: r I t a D
innsláttarvilla	I n s t l au h t a r v I t l a
kristaltært	k_h r I s t a l t_h ai r_0 t
spánska	s p au n s k a
dillum	t I t l Y m
stórfelldum	s t ou r_0 f E l t Y m
gefnar	c E p n a r
náttúruverndar	n au h t u r Y v E r n t a r
titla	t_h I h t l a
frændfólki	f r ai n t f ou l_0 c I
heilbrigðisráðherra	h ei l p r I G D I s r au T h E r a
drúpti	t r u f t I
austantil	9i s t a n t_h I l
ægi	ai j I
fingurgómarnir	f i N k Y r_0 k ou m a r t n I r
umfí	Y: E m E f i
critical	k_h r I t I k a l
peru	p_h E: r Y
sjálfbæran	s j au l v p ai r a n
sparta	s p a r_0 t a
blómstraði	p l ou m s t r a D I
palletturnar	p_h a l E h t Y r t n a r
kínverjum	c_h i n v E r j Y m
opinberan	O: p I n p E r a n
gengt	c ei N_0 t
rísa	r i: s a
fyrirgefning	f I: r I r_0 c E p n i N k
fengu	f ei N k Y
danglar	t au N l a r
fallsins	f a t l_0 s I n s
sagðist	s a G D I s t
einbeiti	ei n p ei t I
endurtekin	E n t Y r_0 t_h E c I n
klipptum	k_h l I f t Y m
lærðu	l ai r D Y
haltra	h a l_0 t r a
keita	c_h ei: t a
van	v a: n
kolmar	k_h O l m a r
gistu	c I s t Y
tattoo	t_h a h t u:
sveinbjörns	s v ei n p j 9 r_0 s
fjarskiptafyrirtæki	f j a r_0 s c I f t a f I r I r_0 t_h ai c I
girnd	c I r n t
nóvellurnar	n ou: v E l Y r t n a r
álag	au: l a G
þjóðinni	T j ou: D I n I
glaður	k l a: D Y r
borgina	p O r c I n a
sannkallað	s a N k_h a t l a D
kvótans	k_h v ou: t a n s
deildabikarkeppni	t ei l t a p I k a r_0 c_h E h p n I
móðursystur	m ou: D Y r_0 s I s t Y r
eignarhaldið	ei k n a r_0 h a l t I D
refsingarinnar	r E f s i N k a r I n a r
umhugsunar	Y m h Y k s Y n a r
feðgar	f E D k a r
trillaða	t_h r I l a D a
flotgalli	f l O: t k a l I
friðsamt	f r I D s a m_0 t
sjógöllunum	s j ou: k 9 l O n Y m
tilgreina	t_h I l k r ei n a
hásin	h au: s I n
dramatísk	t r a: m a t_h i s k
fjalarsson	f j a: l a r_0 s O n
lífsglöð	l i f s k l 9 D
pólitíkusar	p_h ou: l I t_h i k Y s a r
prílaði	p_h r i: l a D I
kvennalið	k_h v E n a l I D
orkuframleiðslu	O r_0 k Y f r a m l ei D s t l Y
trillu	t_h r I l Y
friðfinnur	f r I D f I n Y r
skelfilegum	s c E l v I l E G Y m
plássið	p_h l au s I D
umhugsunarvert	Y m h Y k s Y n a r v E r_0 t
verið	v E: r I D
newcastle	n j u: k_h a s u l
verkefnis	v E r_0 k E p n I s
skiptivélin	s c I f t I v j E l I n
hluthafi	l_0 Y: t a v I
vífilsstöðum	v i: v I l s t 9 D Y m
zoom	s u m
félagsliða	f j E: l a x s t l I D a
umheiminum	Y m h ei m I n Y m
grillaðar	k r I l a D a r
gjaldmiðill	c a l t m I D I t l_0
glöggskyggn	k l 9 k s c I k n_0
óskarssyni	ou s k a r_0 s I n I
bústað	p u: s t a D
aðilinn	a: D I l I n
ítölskum	i: t_h 9 l s k Y m
leigubílstjóri	l ei: G Y p i l s t j ou r I
sjáumst	s j au: Y m s t
rúllupylsuna	r u l Y p_h I l s Y n a
hjal	C a: l
umræddum	Y m r ai t Y m
valkosti	v a l k_h O s t I
eignasafn	ei k n a s a p n_0
frádráttur	f r au t r au h t Y r
sprungu	s p r u N k Y
nætur	n ai: t Y r
spili	s p I l I
fredrik	f r E t r I k
kvartar	k_h v a r_0 t a r
ríkisútgjöldum	r i: c I s u t c 9 l t Y m
tregur	t_h r E: G Y r
pallettunnar	p_h a l E h t Y n a r
brosir	p r O: s I r
upprennandi	Y h p r E n a n t I
dyggur	t I k Y r
útgáfufyrirtæki	u: t k au v Y f I r I r_0 t_h ai c I
uppfyllir	Y h p f I t l I r
sektir	s E x t I r
fjórir	f j ou: r I r
svör	s v 9: r
fólgnir	f ou l n I r
